Date,open,high,low,close,adjclose,volume,ingested_at_utc
2021-12-07,76100.0,77700.0,75600.0,77400.0,70579.7109375,19232453,2026-02-10 07:00:06.786111+00:00
2021-12-08,78300.0,78600.0,77100.0,77400.0,70579.7109375,21558340,2026-02-10 07:00:06.786111+00:00
2021-12-09,77400.0,78200.0,77000.0,78200.0,71309.21875,21604528,2026-02-10 07:00:06.786111+00:00
2021-12-10,77400.0,77600.0,76800.0,76900.0,70123.75,9155219,2026-02-10 07:00:06.786111+00:00
2021-12-13,77200.0,78300.0,76500.0,76800.0,70032.5625,15038750,2026-02-10 07:00:06.786111+00:00
2021-12-14,76500.0,77200.0,76200.0,77000.0,70214.9609375,10976660,2026-02-10 07:00:06.786111+00:00
2021-12-15,76400.0,77600.0,76300.0,77600.0,70762.0859375,9584939,2026-02-10 07:00:06.786111+00:00
2021-12-16,78500.0,78500.0,77400.0,77800.0,70944.453125,11996128,2026-02-10 07:00:06.786111+00:00
2021-12-17,76800.0,78000.0,76800.0,78000.0,71126.8203125,13108479,2026-02-10 07:00:06.786111+00:00
2021-12-20,77600.0,77800.0,76800.0,77100.0,70306.1484375,11264375,2026-02-10 07:00:06.786111+00:00
2021-12-21,77900.0,78300.0,77500.0,78100.0,71218.0390625,14245298,2026-02-10 07:00:06.786111+00:00
2021-12-22,78900.0,79400.0,78800.0,79400.0,72403.4765625,17105892,2026-02-10 07:00:06.786111+00:00
2021-12-23,79800.0,80000.0,79300.0,79900.0,72859.4140625,13577498,2026-02-10 07:00:06.786111+00:00
2021-12-24,80200.0,80800.0,80200.0,80500.0,73406.5390625,12086380,2026-02-10 07:00:06.786111+00:00
2021-12-27,80600.0,80600.0,79800.0,80200.0,73132.984375,10783368,2026-02-10 07:00:06.786111+00:00
2021-12-28,80200.0,80400.0,79700.0,80300.0,73224.1484375,18226325,2026-02-10 07:00:06.786111+00:00
2021-12-29,80200.0,80200.0,78500.0,78800.0,72180.828125,19794795,2026-02-10 07:00:06.786111+00:00
2021-12-30,78900.0,79500.0,78100.0,78300.0,71722.8359375,14236700,2026-02-10 07:00:06.786111+00:00
2022-01-04,78800.0,79200.0,78300.0,78700.0,72089.2421875,12427416,2026-02-10 07:00:06.786111+00:00
2022-01-05,78800.0,79000.0,76400.0,77400.0,70898.4375,25470640,2026-02-10 07:00:06.786111+00:00
2022-01-06,76700.0,77600.0,76600.0,76900.0,70440.4296875,12931954,2026-02-10 07:00:06.786111+00:00
2022-01-07,78100.0,78400.0,77400.0,78300.0,71722.8359375,15163757,2026-02-10 07:00:06.786111+00:00
2022-01-10,78100.0,78100.0,77100.0,78000.0,71448.0390625,9947422,2026-02-10 07:00:06.786111+00:00
2022-01-11,78400.0,79000.0,78000.0,78900.0,72272.4375,13221123,2026-02-10 07:00:06.786111+00:00
2022-01-12,79500.0,79600.0,78600.0,78900.0,72272.4375,11000502,2026-02-10 07:00:06.786111+00:00
2022-01-13,79300.0,79300.0,77900.0,77900.0,71356.453125,13889401,2026-02-10 07:00:06.786111+00:00
2022-01-14,77700.0,78100.0,77100.0,77300.0,70806.8515625,10096725,2026-02-10 07:00:06.786111+00:00
2022-01-17,77600.0,77800.0,76900.0,77500.0,70990.0390625,8785122,2026-02-10 07:00:06.786111+00:00
2022-01-18,77600.0,77800.0,76600.0,77000.0,70532.046875,9592788,2026-02-10 07:00:06.786111+00:00
2022-01-19,76500.0,76900.0,76100.0,76300.0,69890.828125,10598290,2026-02-10 07:00:06.786111+00:00
2022-01-20,76200.0,76700.0,75900.0,76500.0,70074.0234375,9708168,2026-02-10 07:00:06.786111+00:00
2022-01-21,75800.0,75800.0,74700.0,75600.0,69249.640625,15774888,2026-02-10 07:00:06.786111+00:00
2022-01-24,75400.0,75800.0,74700.0,75100.0,68791.640625,13691134,2026-02-10 07:00:06.786111+00:00
2022-01-25,74800.0,75000.0,73200.0,74000.0,67784.03125,17766704,2026-02-10 07:00:06.786111+00:00
2022-01-26,74000.0,74000.0,74000.0,74000.0,67784.03125,0,2026-02-10 07:00:06.786111+00:00
2022-01-27,73800.0,74000.0,71300.0,71300.0,65310.83984375,22274777,2026-02-10 07:00:06.786111+00:00
2022-01-28,71300.0,73700.0,71200.0,73300.0,67142.8359375,21367447,2026-02-10 07:00:06.786111+00:00
2022-02-03,74900.0,74900.0,73300.0,73300.0,67142.8359375,17744721,2026-02-10 07:00:06.786111+00:00
2022-02-04,74300.0,74600.0,73400.0,74000.0,67784.03125,12730034,2026-02-10 07:00:06.786111+00:00
2022-02-07,73500.0,73600.0,72400.0,73000.0,66868.0234375,14240838,2026-02-10 07:00:06.786111+00:00
2022-02-08,73000.0,73000.0,73000.0,73000.0,66868.0234375,0,2026-02-10 07:00:06.786111+00:00
2022-02-09,73000.0,73000.0,73000.0,73000.0,66868.0234375,0,2026-02-10 07:00:06.786111+00:00
2022-02-10,75600.0,75800.0,74700.0,75400.0,69066.4296875,17746033,2026-02-10 07:00:06.786111+00:00
2022-02-11,75000.0,75500.0,74600.0,74900.0,68608.4453125,12205407,2026-02-10 07:00:06.786111+00:00
2022-02-14,74400.0,74500.0,73100.0,73700.0,67509.2421875,13993255,2026-02-10 07:00:06.786111+00:00
2022-02-15,74100.0,74200.0,73100.0,73700.0,67509.2421875,9320365,2026-02-10 07:00:06.786111+00:00
2022-02-16,74600.0,74900.0,74200.0,74800.0,68516.8359375,10767386,2026-02-10 07:00:06.786111+00:00
2022-02-17,75000.0,75600.0,74500.0,75000.0,68700.0234375,13605382,2026-02-10 07:00:06.786111+00:00
2022-02-18,74600.0,74800.0,73700.0,74300.0,68058.84375,10122226,2026-02-10 07:00:06.786111+00:00
2022-02-21,74300.0,74300.0,74300.0,74300.0,68058.84375,0,2026-02-10 07:00:06.786111+00:00
2022-02-22,74300.0,74300.0,74300.0,74300.0,68058.84375,0,2026-02-10 07:00:06.786111+00:00
2022-02-23,74300.0,74300.0,74300.0,74300.0,68058.84375,0,2026-02-10 07:00:06.786111+00:00
2022-02-24,72300.0,72300.0,71300.0,71500.0,65494.03125,15759283,2026-02-10 07:00:06.786111+00:00
2022-02-25,72100.0,72600.0,71900.0,71900.0,65860.4453125,13168484,2026-02-10 07:00:06.786111+00:00
2022-02-28,71900.0,71900.0,71900.0,71900.0,65860.4453125,0,2026-02-10 07:00:06.786111+00:00
2022-03-02,72300.0,72400.0,71500.0,71700.0,65677.2421875,12481430,2026-02-10 07:00:06.786111+00:00
2022-03-03,72300.0,73100.0,72200.0,72900.0,66776.4375,13232638,2026-02-10 07:00:06.786111+00:00
2022-03-04,72900.0,72900.0,72900.0,72900.0,66776.4375,0,2026-02-10 07:00:06.786111+00:00
2022-03-07,70000.0,70600.0,69900.0,70100.0,64211.62890625,18617138,2026-02-10 07:00:06.786111+00:00
2022-03-08,68800.0,70000.0,68700.0,69500.0,63662.04296875,15828269,2026-02-10 07:00:06.786111+00:00
2022-03-10,69500.0,69500.0,69500.0,69500.0,63662.04296875,0,2026-02-10 07:00:06.786111+00:00
2022-03-11,70500.0,70700.0,69700.0,70000.0,64120.03125,15787655,2026-02-10 07:00:06.786111+00:00
2022-03-14,70000.0,70200.0,69600.0,70200.0,64303.24609375,9040993,2026-02-10 07:00:06.786111+00:00
2022-03-15,70200.0,70200.0,70200.0,70200.0,64303.24609375,0,2026-02-10 07:00:06.786111+00:00
2022-03-16,70200.0,70500.0,69700.0,70400.0,64486.4375,10175750,2026-02-10 07:00:06.786111+00:00
2022-03-17,70400.0,70400.0,70400.0,70400.0,64486.4375,0,2026-02-10 07:00:06.786111+00:00
2022-03-18,70600.0,70900.0,70200.0,70700.0,64761.23828125,14410038,2026-02-10 07:00:06.786111+00:00
2022-03-21,70900.0,71000.0,69900.0,69900.0,64028.4453125,11169002,2026-02-10 07:00:06.786111+00:00
2022-03-22,69900.0,70500.0,69900.0,70300.0,64394.83984375,9402666,2026-02-10 07:00:06.786111+00:00
2022-03-23,70600.0,71200.0,70300.0,70500.0,64578.0390625,12398025,2026-02-10 07:00:06.786111+00:00
2022-03-24,69600.0,70300.0,69600.0,69800.0,63936.84375,37943357,2026-02-10 07:00:06.786111+00:00
2022-03-25,70100.0,70200.0,69600.0,69800.0,63936.84375,12986010,2026-02-10 07:00:06.786111+00:00
2022-03-28,69500.0,69900.0,69200.0,69700.0,63845.25,12619289,2026-02-10 07:00:06.786111+00:00
2022-03-29,70000.0,70300.0,69800.0,70200.0,64303.24609375,13686208,2026-02-10 07:00:06.786111+00:00
2022-03-30,70300.0,70500.0,69800.0,69900.0,64359.3984375,12670187,2026-02-10 07:00:06.786111+00:00
2022-03-31,69900.0,70200.0,69600.0,69600.0,64083.17578125,12510366,2026-02-10 07:00:06.786111+00:00
2022-04-01,69500.0,69500.0,69000.0,69100.0,63622.8203125,15916846,2026-02-10 07:00:06.786111+00:00
2022-04-04,68900.0,69300.0,68600.0,69300.0,63806.9609375,11107905,2026-02-10 07:00:06.786111+00:00
2022-04-05,69400.0,69600.0,69100.0,69200.0,63714.890625,8467248,2026-02-10 07:00:06.786111+00:00
2022-04-06,68600.0,68800.0,68500.0,68500.0,63070.37890625,15517308,2026-02-10 07:00:06.786111+00:00
2022-04-07,68500.0,68500.0,68000.0,68000.0,62610.01171875,20683327,2026-02-10 07:00:06.786111+00:00
2022-04-08,68100.0,68300.0,67700.0,67800.0,62425.86328125,15453191,2026-02-10 07:00:06.786111+00:00
2022-04-11,67800.0,68100.0,67400.0,67900.0,62517.9296875,12263735,2026-02-10 07:00:06.786111+00:00
2022-04-12,67600.0,67700.0,67000.0,67000.0,61689.2734375,13924389,2026-02-10 07:00:06.786111+00:00
2022-04-13,67300.0,69000.0,67200.0,68700.0,63254.515625,17378619,2026-02-10 07:00:06.786111+00:00
2022-04-14,68700.0,68700.0,67500.0,67500.0,62149.640625,16409494,2026-02-10 07:00:06.786111+00:00
2022-04-15,67200.0,67300.0,66500.0,66600.0,61320.984375,13176415,2026-02-10 07:00:06.786111+00:00
2022-04-18,66500.0,67100.0,66100.0,66700.0,61413.046875,10119203,2026-02-10 07:00:06.786111+00:00
2022-04-19,67100.0,68000.0,67000.0,67300.0,61965.5,12959434,2026-02-10 07:00:06.786111+00:00
2022-04-20,67000.0,67400.0,66500.0,67400.0,62057.5625,16693293,2026-02-10 07:00:06.786111+00:00
2022-04-21,67600.0,68300.0,67500.0,67700.0,62333.7890625,12847448,2026-02-10 07:00:06.786111+00:00
2022-04-22,67200.0,67300.0,66700.0,67000.0,61689.2734375,11791478,2026-02-10 07:00:06.786111+00:00
2022-04-25,66500.0,66700.0,66300.0,66300.0,61044.7578125,11016474,2026-02-10 07:00:06.786111+00:00
2022-04-26,66400.0,66700.0,66100.0,66100.0,60860.60546875,12946923,2026-02-10 07:00:06.786111+00:00
2022-04-27,65400.0,65500.0,64900.0,65000.0,59847.80078125,18122084,2026-02-10 07:00:06.786111+00:00
2022-04-28,65400.0,65500.0,64500.0,64800.0,59663.65234375,16895527,2026-02-10 07:00:06.786111+00:00
2022-04-29,65100.0,67600.0,65000.0,67400.0,62057.5625,26190390,2026-02-10 07:00:06.786111+00:00
2022-05-02,66600.0,67600.0,66500.0,67300.0,61965.5,14106184,2026-02-10 07:00:06.786111+00:00
2022-05-03,67400.0,68400.0,67300.0,67500.0,62149.640625,14168875,2026-02-10 07:00:06.786111+00:00
2022-05-04,68000.0,68400.0,67500.0,67900.0,62517.9296875,11505248,2026-02-10 07:00:06.786111+00:00
2022-05-06,67000.0,67100.0,66500.0,66500.0,61228.90625,14356156,2026-02-10 07:00:06.786111+00:00
2022-05-10,65900.0,66300.0,65300.0,65700.0,60492.3203125,17235605,2026-02-10 07:00:06.786111+00:00
2022-05-11,65500.0,66300.0,65200.0,65700.0,60492.3203125,12330920,2026-02-10 07:00:06.786111+00:00
2022-05-12,65200.0,65500.0,64900.0,64900.0,59755.72265625,16414188,2026-02-10 07:00:06.786111+00:00
2022-05-13,65300.0,66700.0,65200.0,66500.0,61228.90625,14551536,2026-02-10 07:00:06.786111+00:00
2022-05-16,67100.0,67400.0,66100.0,66300.0,61044.7578125,11937555,2026-02-10 07:00:06.786111+00:00
2022-05-17,66600.0,67900.0,66600.0,67600.0,62241.703125,15680447,2026-02-10 07:00:06.786111+00:00
2022-05-18,68300.0,68700.0,67600.0,68100.0,62702.0859375,16486319,2026-02-10 07:00:06.786111+00:00
2022-05-19,66500.0,67600.0,66500.0,67500.0,62149.640625,17073727,2026-02-10 07:00:06.786111+00:00
2022-05-20,67800.0,68400.0,67700.0,68000.0,62610.01171875,12109671,2026-02-10 07:00:06.786111+00:00
2022-05-23,68800.0,68800.0,67600.0,67900.0,62517.9296875,13684088,2026-02-10 07:00:06.786111+00:00
2022-05-24,67500.0,67700.0,66500.0,66500.0,61228.90625,15482576,2026-02-10 07:00:06.786111+00:00
2022-05-25,66700.0,67100.0,65900.0,66400.0,61136.8203125,15150490,2026-02-10 07:00:06.786111+00:00
2022-05-26,66300.0,67200.0,65500.0,65900.0,60676.453125,15970890,2026-02-10 07:00:06.786111+00:00
2022-05-27,66700.0,66900.0,66200.0,66500.0,61228.90625,11405555,2026-02-10 07:00:06.786111+00:00
2022-05-30,67500.0,67800.0,66900.0,67700.0,62333.7890625,14255484,2026-02-10 07:00:06.786111+00:00
2022-05-31,67500.0,67500.0,66700.0,67400.0,62057.5625,24365002,2026-02-10 07:00:06.786111+00:00
2022-06-02,66600.0,67000.0,66400.0,66700.0,61413.046875,14959443,2026-02-10 07:00:06.786111+00:00
2022-06-03,67200.0,67300.0,66800.0,66800.0,61505.11328125,8222883,2026-02-10 07:00:06.786111+00:00
2022-06-07,66200.0,66400.0,65400.0,65500.0,60308.16796875,19355755,2026-02-10 07:00:06.786111+00:00
2022-06-08,65400.0,65700.0,65300.0,65300.0,60124.01953125,12483180,2026-02-10 07:00:06.786111+00:00
2022-06-09,65100.0,65200.0,64500.0,65200.0,60031.9453125,25790725,2026-02-10 07:00:06.786111+00:00
2022-06-10,64000.0,64400.0,63800.0,63800.0,58742.9140625,22193552,2026-02-10 07:00:06.786111+00:00
2022-06-13,62400.0,62800.0,62100.0,62100.0,57177.66015625,22157816,2026-02-10 07:00:06.786111+00:00
2022-06-14,61200.0,62200.0,61100.0,61900.0,56993.51953125,24606419,2026-02-10 07:00:06.786111+00:00
2022-06-15,61300.0,61500.0,60200.0,60700.0,55888.64453125,26811224,2026-02-10 07:00:06.786111+00:00
2022-06-16,61300.0,61800.0,60500.0,60900.0,56072.77734375,23394895,2026-02-10 07:00:06.786111+00:00
2022-06-17,59400.0,59900.0,59400.0,59800.0,55059.97265625,29053450,2026-02-10 07:00:06.786111+00:00
2022-06-20,59800.0,59900.0,58100.0,58700.0,54047.16796875,34111306,2026-02-10 07:00:06.786111+00:00
2022-06-21,58700.0,59200.0,58200.0,58500.0,53863.0234375,25148109,2026-02-10 07:00:06.786111+00:00
2022-06-22,59000.0,59100.0,57600.0,57600.0,53034.35546875,23334687,2026-02-10 07:00:06.786111+00:00
2022-06-23,57700.0,58000.0,56800.0,57400.0,52850.2109375,28338608,2026-02-10 07:00:06.786111+00:00
2022-06-24,57900.0,59100.0,57700.0,58400.0,53770.94921875,23256103,2026-02-10 07:00:06.786111+00:00
2022-06-27,59000.0,59900.0,58300.0,58800.0,54139.234375,18122236,2026-02-10 07:00:06.786111+00:00
2022-06-28,59200.0,59500.0,58700.0,59400.0,54691.6796875,13540538,2026-02-10 07:00:06.786111+00:00
2022-06-29,58500.0,58800.0,58000.0,58000.0,53729.18359375,14677138,2026-02-10 07:00:06.786111+00:00
2022-06-30,57200.0,57600.0,57000.0,57000.0,52802.82421875,18915142,2026-02-10 07:00:06.786111+00:00
2022-07-01,56900.0,57500.0,55900.0,56200.0,52061.73046875,24982097,2026-02-10 07:00:06.786111+00:00
2022-07-04,56100.0,57400.0,55700.0,57100.0,52895.453125,17807126,2026-02-10 07:00:06.786111+00:00
2022-07-05,57600.0,58200.0,57200.0,57200.0,52988.09375,14216539,2026-02-10 07:00:06.786111+00:00
2022-07-06,57300.0,57300.0,56400.0,56400.0,52247.00390625,16820461,2026-02-10 07:00:06.786111+00:00
2022-07-07,56400.0,58700.0,56300.0,58200.0,53914.4609375,21322833,2026-02-10 07:00:06.786111+00:00
2022-07-08,58600.0,59300.0,58200.0,58700.0,54377.64453125,15339271,2026-02-10 07:00:06.786111+00:00
2022-07-11,59300.0,59600.0,58700.0,58800.0,54470.28125,13042624,2026-02-10 07:00:06.786111+00:00
2022-07-12,58600.0,58700.0,58100.0,58100.0,53821.8203125,9336061,2026-02-10 07:00:06.786111+00:00
2022-07-13,58300.0,58600.0,58000.0,58000.0,53729.18359375,10841315,2026-02-10 07:00:06.786111+00:00
2022-07-14,57500.0,58200.0,57400.0,57500.0,53266.0,15067012,2026-02-10 07:00:06.786111+00:00
2022-07-15,58400.0,60000.0,58100.0,60000.0,55581.91796875,18685583,2026-02-10 07:00:06.786111+00:00
2022-07-18,60600.0,62000.0,60500.0,61900.0,57342.015625,20832517,2026-02-10 07:00:06.786111+00:00
2022-07-19,61400.0,61500.0,60200.0,60900.0,56415.64453125,15248261,2026-02-10 07:00:06.786111+00:00
2022-07-20,61800.0,62100.0,60500.0,60500.0,56045.10546875,16782238,2026-02-10 07:00:06.786111+00:00
2022-07-21,61100.0,61900.0,60700.0,61800.0,57249.3828125,12291374,2026-02-10 07:00:06.786111+00:00
2022-07-22,61800.0,62200.0,61200.0,61300.0,56786.19140625,10261310,2026-02-10 07:00:06.786111+00:00
2022-07-25,60900.0,61900.0,60800.0,61100.0,56600.91796875,9193681,2026-02-10 07:00:06.786111+00:00
2022-07-26,60800.0,61900.0,60800.0,61700.0,57156.73828125,6597211,2026-02-10 07:00:06.786111+00:00
2022-07-27,61300.0,61900.0,61200.0,61800.0,57249.3828125,7320997,2026-02-10 07:00:06.786111+00:00
2022-07-28,62300.0,62600.0,61600.0,61900.0,57342.015625,10745302,2026-02-10 07:00:06.786111+00:00
2022-07-29,62400.0,62600.0,61300.0,61400.0,56878.83203125,15093120,2026-02-10 07:00:06.786111+00:00
2022-08-01,61000.0,61700.0,60300.0,61300.0,56786.19140625,13154816,2026-02-10 07:00:06.786111+00:00
2022-08-02,61200.0,61900.0,61000.0,61700.0,57156.73828125,13614895,2026-02-10 07:00:06.786111+00:00
2022-08-03,61600.0,61600.0,61000.0,61300.0,56786.19140625,10053861,2026-02-10 07:00:06.786111+00:00
2022-08-04,61700.0,61800.0,61200.0,61500.0,56971.47265625,9125439,2026-02-10 07:00:06.786111+00:00
2022-08-05,61700.0,61900.0,61200.0,61500.0,56971.47265625,9567620,2026-02-10 07:00:06.786111+00:00
2022-08-08,61400.0,61400.0,60600.0,60800.0,56323.01171875,11313150,2026-02-10 07:00:06.786111+00:00
2022-08-09,60600.0,60700.0,59600.0,60000.0,55581.91796875,18251170,2026-02-10 07:00:06.786111+00:00
2022-08-10,58900.0,59200.0,58600.0,59100.0,54748.19140625,18084349,2026-02-10 07:00:06.786111+00:00
2022-08-11,59600.0,60000.0,59300.0,59900.0,55489.28515625,15141941,2026-02-10 07:00:06.786111+00:00
2022-08-12,59500.0,60700.0,59400.0,60200.0,55767.18359375,10786658,2026-02-10 07:00:06.786111+00:00
2022-08-16,60500.0,61600.0,60300.0,61000.0,56508.28515625,15036727,2026-02-10 07:00:06.786111+00:00
2022-08-17,61100.0,61200.0,60300.0,60400.0,55952.46484375,9061518,2026-02-10 07:00:06.786111+00:00
2022-08-18,60300.0,61900.0,60000.0,61500.0,56971.47265625,16372754,2026-02-10 07:00:06.786111+00:00
2022-08-19,61400.0,61600.0,60600.0,60900.0,56415.64453125,6923679,2026-02-10 07:00:06.786111+00:00
2022-08-22,60300.0,60400.0,59800.0,60000.0,55581.91796875,8259865,2026-02-10 07:00:06.786111+00:00
2022-08-23,59000.0,59600.0,59000.0,59100.0,54748.19140625,9041629,2026-02-10 07:00:06.786111+00:00
2022-08-24,59200.0,59500.0,59000.0,59000.0,54655.55078125,8888486,2026-02-10 07:00:06.786111+00:00
2022-08-25,59200.0,59700.0,59000.0,59700.0,55304.0078125,5767902,2026-02-10 07:00:06.786111+00:00
2022-08-26,60300.0,60900.0,59900.0,60000.0,55581.91796875,9499995,2026-02-10 07:00:06.786111+00:00
2022-08-29,58700.0,58900.0,58600.0,58600.0,54285.0078125,9841329,2026-02-10 07:00:06.786111+00:00
2022-08-30,58700.0,59000.0,58300.0,58800.0,54470.28125,9690044,2026-02-10 07:00:06.786111+00:00
2022-08-31,58200.0,59900.0,58200.0,59700.0,55304.0078125,14203512,2026-02-10 07:00:06.786111+00:00
2022-09-01,58700.0,58900.0,58300.0,58400.0,54099.734375,14905777,2026-02-10 07:00:06.786111+00:00
2022-09-02,58300.0,58600.0,57500.0,57500.0,53266.0,15040310,2026-02-10 07:00:06.786111+00:00
2022-09-05,57400.0,57800.0,56800.0,57100.0,52895.453125,11425977,2026-02-10 07:00:06.786111+00:00
2022-09-06,57200.0,57600.0,56900.0,57100.0,52895.453125,7503086,2026-02-10 07:00:06.786111+00:00
2022-09-07,56700.0,56700.0,55900.0,56000.0,51876.4609375,17384854,2026-02-10 07:00:06.786111+00:00
2022-09-08,56200.0,56400.0,55600.0,55600.0,51505.9140625,18000016,2026-02-10 07:00:06.786111+00:00
2022-09-13,57000.0,58500.0,56800.0,58100.0,53821.8203125,17166581,2026-02-10 07:00:06.786111+00:00
2022-09-14,56200.0,57200.0,56100.0,56800.0,52617.55078125,12524961,2026-02-10 07:00:06.786111+00:00
2022-09-15,57000.0,57100.0,56000.0,56000.0,51876.4609375,11664819,2026-02-10 07:00:06.786111+00:00
2022-09-16,55600.0,56400.0,55500.0,56200.0,52061.73046875,13456503,2026-02-10 07:00:06.786111+00:00
2022-09-19,56300.0,57000.0,56000.0,56400.0,52247.00390625,12278653,2026-02-10 07:00:06.786111+00:00
2022-09-20,56400.0,57000.0,55800.0,55800.0,51691.18359375,14041465,2026-02-10 07:00:06.786111+00:00
2022-09-21,55400.0,55500.0,55000.0,55300.0,51228.0078125,11863700,2026-02-10 07:00:06.786111+00:00
2022-09-22,54600.0,54700.0,54300.0,54400.0,50394.2734375,12786510,2026-02-10 07:00:06.786111+00:00
2022-09-23,54400.0,54900.0,54200.0,54500.0,50486.91015625,10555964,2026-02-10 07:00:06.786111+00:00
2022-09-26,53700.0,54200.0,53600.0,53900.0,49931.09375,15008449,2026-02-10 07:00:06.786111+00:00
2022-09-27,53800.0,54200.0,53500.0,54200.0,50209.0,16631289,2026-02-10 07:00:06.786111+00:00
2022-09-28,53900.0,54400.0,52500.0,52900.0,49004.7265625,19991129,2026-02-10 07:00:06.786111+00:00
2022-09-29,53300.0,53700.0,52600.0,52600.0,49061.625,13882080,2026-02-10 07:00:06.786111+00:00
2022-09-30,52300.0,53600.0,51800.0,53100.0,49527.984375,22503249,2026-02-10 07:00:06.786111+00:00
2022-10-04,55300.0,55400.0,54500.0,55200.0,51486.72265625,19148435,2026-02-10 07:00:06.786111+00:00
2022-10-05,56900.0,57200.0,55400.0,56000.0,52232.91015625,22458970,2026-02-10 07:00:06.786111+00:00
2022-10-06,56700.0,57300.0,56300.0,56300.0,52512.71484375,14944446,2026-02-10 07:00:06.786111+00:00
2022-10-07,55900.0,56900.0,55200.0,56200.0,52419.44921875,16886813,2026-02-10 07:00:06.786111+00:00
2022-10-11,54400.0,55700.0,54000.0,55400.0,51673.2734375,21437877,2026-02-10 07:00:06.786111+00:00
2022-10-12,55700.0,57000.0,55200.0,55800.0,52046.36328125,18408910,2026-02-10 07:00:06.786111+00:00
2022-10-13,55400.0,56100.0,55200.0,55200.0,51486.72265625,13784602,2026-02-10 07:00:06.786111+00:00
2022-10-14,56200.0,56500.0,55800.0,56300.0,52512.71484375,12924326,2026-02-10 07:00:06.786111+00:00
2022-10-17,55800.0,57000.0,55700.0,56600.0,52792.5390625,13641878,2026-02-10 07:00:06.786111+00:00
2022-10-18,56700.0,57100.0,55800.0,56500.0,52699.265625,14820702,2026-02-10 07:00:06.786111+00:00
2022-10-19,56700.0,56900.0,55700.0,55800.0,52046.36328125,12660652,2026-02-10 07:00:06.786111+00:00
2022-10-20,55200.0,56000.0,55100.0,55500.0,51766.54296875,17107653,2026-02-10 07:00:06.786111+00:00
2022-10-21,55100.0,56300.0,55100.0,55900.0,52139.63671875,11456060,2026-02-10 07:00:06.786111+00:00
2022-10-24,57000.0,57500.0,56700.0,57500.0,53632.0,16944503,2026-02-10 07:00:06.786111+00:00
2022-10-25,57000.0,58600.0,57000.0,57700.0,53818.546875,17405678,2026-02-10 07:00:06.786111+00:00
2022-10-26,58000.0,59600.0,57700.0,59400.0,55404.18359375,20824967,2026-02-10 07:00:06.786111+00:00
2022-10-27,59700.0,60100.0,58900.0,59500.0,55497.46875,21756712,2026-02-10 07:00:06.786111+00:00
2022-10-28,58900.0,59200.0,57200.0,57300.0,53445.4453125,20924937,2026-02-10 07:00:06.786111+00:00
2022-10-31,58100.0,59900.0,58000.0,59400.0,55404.18359375,18999514,2026-02-10 07:00:06.786111+00:00
2022-11-01,59900.0,60300.0,59500.0,60000.0,55963.82421875,17201647,2026-02-10 07:00:06.786111+00:00
2022-11-02,59700.0,60000.0,59300.0,59600.0,55590.734375,13202919,2026-02-10 07:00:06.786111+00:00
2022-11-03,58600.0,59800.0,58100.0,59200.0,55217.640625,17492162,2026-02-10 07:00:06.786111+00:00
2022-11-04,59100.0,59500.0,58400.0,59400.0,55404.18359375,12445841,2026-02-10 07:00:06.786111+00:00
2022-11-07,59700.0,60300.0,59400.0,60200.0,56150.3671875,12437246,2026-02-10 07:00:06.786111+00:00
2022-11-08,60500.0,61900.0,60500.0,61800.0,57642.74609375,18273898,2026-02-10 07:00:06.786111+00:00
2022-11-09,62000.0,62200.0,61300.0,62000.0,57829.29296875,14045592,2026-02-10 07:00:06.786111+00:00
2022-11-10,61400.0,61500.0,60400.0,60400.0,56336.92578125,21087633,2026-02-10 07:00:06.786111+00:00
2022-11-11,63100.0,63200.0,62300.0,62900.0,58668.7421875,20037163,2026-02-10 07:00:06.786111+00:00
2022-11-14,62900.0,62900.0,61700.0,61900.0,57736.01953125,15973416,2026-02-10 07:00:06.786111+00:00
2022-11-15,62200.0,62500.0,61600.0,62400.0,58202.375,12310986,2026-02-10 07:00:06.786111+00:00
2022-11-16,62400.0,62700.0,61700.0,62700.0,58482.20703125,12909260,2026-02-10 07:00:06.786111+00:00
2022-11-17,62000.0,62000.0,61300.0,61400.0,57269.65234375,13298296,2026-02-10 07:00:06.786111+00:00
2022-11-18,61800.0,62400.0,61400.0,61800.0,57642.74609375,12236503,2026-02-10 07:00:06.786111+00:00
2022-11-21,61400.0,61800.0,60800.0,61400.0,57269.65234375,9378097,2026-02-10 07:00:06.786111+00:00
2022-11-22,60900.0,61200.0,60300.0,60600.0,56523.46484375,9411289,2026-02-10 07:00:06.786111+00:00
2022-11-23,61200.0,61300.0,60700.0,61000.0,56896.5625,8765050,2026-02-10 07:00:06.786111+00:00
2022-11-24,61200.0,61700.0,60900.0,61400.0,57269.65234375,8125010,2026-02-10 07:00:06.786111+00:00
2022-11-25,61400.0,61700.0,60800.0,61000.0,56896.5625,6677933,2026-02-10 07:00:06.786111+00:00
2022-11-28,60500.0,60500.0,59800.0,60100.0,56057.09375,8589032,2026-02-10 07:00:06.786111+00:00
2022-11-29,59900.0,60600.0,59800.0,60600.0,56523.46484375,7014160,2026-02-10 07:00:06.786111+00:00
2022-11-30,60400.0,62200.0,60200.0,62200.0,58015.8359375,19768903,2026-02-10 07:00:06.786111+00:00
2022-12-01,63100.0,63200.0,62300.0,62600.0,58388.93359375,16631445,2026-02-10 07:00:06.786111+00:00
